title,source,url,published_at,summary,image_url,country,topic,political_bias
The news never ends. We're overwhelmed. Here's how to cope. | Opinion,USA Today,https://www.usatoday.com/story/opinion/2026/02/10/how-cope-news-anxiety-overwhelming/88528584007,2026-02-10,"Will Johnson Opinion contributor Feb. 10, 2026, 6:02 a.m. ET From Immigration and Customs Enforcement to Greenland and government shutdowns, the barrage of daily headlines is never ending, as are the daily headaches for those who want to stay in the know....","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/01/26/USAT/88367974007-20260126-vpc-white-house-response-to-minneapolis-thumb-getty-00-00-00-00-still-004.jpg?crop=1919,1079,x0,y0&width=1919&height=1079&format=pjpg&auto=webp",United States,Politics,leaning-left
We're pediatricians. We see how ICE is harming children. | Opinion,USA Today,https://www.usatoday.com/story/opinion/2026/02/10/ice-kids-detention-centers-liam-ramos/88593161007,2026-02-10,"Drs. Andrew D. Racine, Sural Shah and Kimberly Mukerjee Opinion contributors Updated Feb. 10, 2026, 10:49 a.m. ET The image of 5-year-old Liam Ramos in his bunny hat with floppy ears and oversized superhero backpack captured the innocence of a young child confronted by the traumatic reality of...","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/01/USAT/88463663007-20260201-t-172257-z-1429033740-rc-25-dja-6-f-9-jg-rtrmadp-3-usatrumpminnesotachildren.JPG?crop=1550,873,x0,y207&width=1550&height=873&format=pjpg&auto=webp",United States,Politics,leaning-left
Trump blames our gun rights for his own recklessness | Opinion,USA Today,https://www.usatoday.com/story/opinion/columnist/2026/02/10/trump-gun-rights-second-amendment-ice/88542859007,2026-02-10,President Donald Trump's administration has come under fire in recent weeks from conservatives for its messaging related to the Second Amendment and what legally armed citizens should be able to do....,"https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/10/USAT/88599507007-usatsi-15073438.jpg?crop=2099,1181,x0,y71&width=2099&height=1181&format=pjpg&auto=webp",United States,Politics,leaning-left
"Bijou Phillips hospitalized, in need of a second kidney transplant",USA Today,https://www.usatoday.com/story/entertainment/celebrities/2026/02/11/bijou-phillips-hospitalized-kidney-donor-search/88630484007,2026-02-11,Model and actress Bijou Phillips is seeking a donor for a kidney transplant following health complications. The 45-year-old socialite took to social media to reveal that a BK Polyomavirus has caused her body to reject a kidney that she received in 2017....,"https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88631639007-20250303-t-083623-z-2035178501-rc-2-f-5-da-5-tfsz-rtrmadp-3-awardsoscarseltonjohn.JPG?crop=5499,3093,x0,y550&width=3200&height=1800&format=pjpg&auto=webp",United States,Entertainment,leaning-left
Jill Zarin cut from ‘RHONY’ reboot. See remaining 'Golden Life' cast.,USA Today,https://www.usatoday.com/story/entertainment/tv/2026/02/11/jill-zarin-removed-rhony-reboot-golden-life-cast-release-date/88625516007,2026-02-11,"The show, which in this case is an upcoming ""Real Housewives of New York"" reboot, will go on without Jill Zarin. Blink49 Studios confirmed to USA TODAY on Feb. 11 that Zarin, who faced backlash over comments she made about Bad Bunny's Super Bowl halftime performance, was dropped from the cast of...","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88630401007-1850984143.jpg?crop=5268,2963,x0,y0&width=3200&height=1800&format=pjpg&auto=webp",United States,Entertainment,leaning-left
"James Van Der Beek's family, what to know about his wife and 6 kids",USA Today,https://www.usatoday.com/story/entertainment/celebrities/2026/02/11/james-van-der-beek-family-wife-children/88629052007,2026-02-11,"James Van Der Beek, the actor known best for his starring roles in ""Dawson's Creek"" and ""Varsity Blues,"" has died at the age of 48, following a diagnosis of colorectal cancer. The actor is survived by his wife and six children....","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88629973007-1711688232-1.jpg?crop=5122,2881,x0,y384&width=3200&height=1800&format=pjpg&auto=webp",United States,Entertainment,leaning-left
"Full timeline of Nancy Guthrie case, from disappearance to suspect photos",USA Today,https://www.usatoday.com/story/entertainment/celebrities/2026/02/11/nancy-guthrie-timeline-savannah-guthrie-mom-missing/88620760007,2026-02-11,"Nancy Guthrie, the mother of ""Today"" show anchor Savannah Guthrie, has been missing for more than a week in what officials consider to be a possible kidnapping. The 84-year-old was reported missing from her home outside of Tucson, Arizona, on Feb. 1....","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/06/USAT/88545045007-photo-05.jpg?crop=1079,607,x0,y108&width=1079&height=607&format=pjpg&auto=webp",United States,Crime,leaning-left
"How to watch series on JFK Jr., Carolyn Bessette's 'Love Story'",USA Today,https://www.usatoday.com/story/entertainment/tv/2026/02/11/love-story-jfk-jr-carolyn-bessette-release-date/88594951007,2026-02-11,"John F. Kennedy Jr. and Carolyn Bessette-Kennedy's whirlwind romance that captivated the nation back in the 1990s is taking center stage in the first installment of director Ryan Murphy's ""Love Story"" anthology....","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/05/USAT/88535376007-love-story-1.jpg?crop=2996,1687,x0,y58&width=2996&height=1687&format=pjpg&auto=webp",United States,Entertainment,leaning-left
'Dawson's Creek' star James Van Der Beek dies at 48 after colorectal cancer battle,USA Today,https://www.usatoday.com/story/entertainment/celebrities/2026/02/11/james-van-der-beek-dead-death-cancer-dawsons-creek/86345578007,2026-02-11,"James Van Der Beek, the actor known best for embodying those formative, angsty teenage years in ""Dawson's Creek"" and ""Varsity Blues,"" has died following a diagnosis with colorectal cancer. He was 48. Van Der Beek's Feb....","https://www.usatoday.com/gcdn/authoring/authoring-images/2025/09/25/USAT/86345621007-james-van-der-beek-9.jpg?crop=3866,2175,x-1,y0&width=3200&height=1801&format=pjpg&auto=webp",United States,Health,leaning-left
Is Stephen Curry's 'GOAT' movie OK for little kids? A parent's guide,USA Today,https://www.usatoday.com/story/entertainment/movies/2026/02/11/goat-movie-2026-parents-guide-age-rating/88556358007,2026-02-11,"The following contains light spoilers for the new movie ""GOAT,"" so beware if you want to go in totally cold. Kids love animated comedies featuring talking animals. Kids also love NBA All-Star point guard Stephen Curry. Put all that together, and it sounds like a GOAT sort of family flick....","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88615347007-goat-movie.jpg?crop=3049,1712,x423,y0&width=3049&height=1712&format=pjpg&auto=webp",United States,Entertainment,leaning-left
"When does 'The Traitors' new episode come out? Time, how to watch",USA Today,https://www.usatoday.com/story/entertainment/tv/2026/02/11/the-traitors-episodes-season-4-watch/88620466007,2026-02-11,"Warning: This article contains spoilers for ""The Traitors"" Season 4. And then there was one — for now, at least. Entering ""The Traitors"" Season 4, Episode 9, Rob Rausch is the sole surviving Traitor after his turret-mates, former ""The Real Housewives of Beverly Hills"" star Lisa Rinna and former...","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88623764007-nup-207956-00803.JPG?crop=999,562,x0,y52&width=999&height=562&format=pjpg&auto=webp",United States,Entertainment,leaning-left
Missed Turning Point's All-American Halftime Show? See the photos here,USA Today,https://www.usatoday.com/picture-gallery/entertainment/music/2026/02/11/kid-rock-turning-point-all-american-halftime-show-photos/88615374007,2026-02-11,"Missed Turning Point's All-American Halftime Show? See the photos here Feb. 11, 2026, 8:55 a.m. ET The concert, which also featured performances from Brantley Gilbert, Lee Brice and Gabby Barrett, was put on by conservative organization Turning Point USA as an alternative halftime show to compete...","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88615791007-12655.jpg?crop=5471,3079,x0,y284&width=3200&height=1801&format=pjpg&auto=webp",United States,Entertainment,leaning-left
"Watch the 'Scrubs' first trailer with Zach Braff, Donald Faison, Eagle",USA Today,https://www.usatoday.com/videos/entertainment/tv/2026/02/11/scrubs-first-trailer-zach-braff/88601477007,2026-02-11,"Watch the 'Scrubs' first trailer with Zach Braff, Donald Faison, Eagle The Eaaaaaglleee has landed on the floor of Sacred Heart. Watch Donald Faison and Zach Braff in first trailer of the ""Scrubs"" revival (ABC, Feb. 25)","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88623415007-179667-1590-1.jpg?crop=2999,1687,x0,y156&width=2999&height=1687&format=pjpg&auto=webp",United States,Sports,leaning-left
"Bad Bunny's halftime show racks up ratings, but does it top last year?",USA Today,https://www.usatoday.com/story/entertainment/tv/2026/02/10/bad-bunny-super-bowl-halftime-show-how-many-views/88614429007,2026-02-10,"The viewership numbers are in for Bad Bunny's Super Bowl halftime show. The Apple Music Super Bowl LX Halftime Show averaged 128.2 million viewers in the U.S. during the timeframe of 8:15-8:30 p.m. ET, per a Feb. 10 NBC Sports news release....","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/09/USAT/88584499007-2260607964.jpg?crop=3174,1786,x0,y165&width=3174&height=1786&format=pjpg&auto=webp",United States,Entertainment,leaning-left
'The Pitt' is back with a new episode. Here's how to watch.,USA Today,https://www.usatoday.com/story/entertainment/tv/2026/02/11/the-pitt-season-2-new-episode-hbo/88625235007,2026-02-11,"Get ready to clock back into Pittsburgh Trauma Medical Center as more of ""The Pitt"" is almost here. A new episode of the beloved medical drama series is set to air on Thursday, Feb. 12. Season 2, which premiered on Jan....","https://www.usatoday.com/gcdn/authoring/authoring-images/2026/02/11/USAT/88625746007-isabrionesnoahwyle.jpg?crop=1919,1080,x0,y0&width=1919&height=1080&format=pjpg&auto=webp",United States,Entertainment,leaning-left
"U.S. ice dancers Madison Chock and Evan Bates win Olympic silver, in a stunning upset",NPR,https://www.npr.org/2026/02/11/nx-s1-5711198/madison-chock-evan-bates-ice-dance-olympics-france,2026-02-11,"U.S. ice dancers Madison Chock and Evan Bates win Olympic silver, in a stunning upset toggle caption Francisco Seco/AP Want more Olympics updates? Subscribe here to get our , Rachel Goes to the Games, delivered to your inbox for a behind-the-scenes look at the 2026 Milan Cortina Winter Olympics....",https://npr.brightspotcdn.com/dims3/default/strip/false/crop/7909x4449+0+565/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F42%2F97%2F6104bdd44f10aaf012e6f303d52f%2Fap26042825708971.jpg,United States,Sports,center
AI brings Supreme Court decisions to life,NPR,https://www.npr.org/2026/02/11/nx-s1-5711607/supreme-court-ai,2026-02-11,"AI brings Supreme Court decisions to life toggle caption On The Docket Artificial intelligence, meet the U.S. Supreme Court. It's an institution steeped in tradition and resistant to any quick changes in the way it does things....",https://npr.brightspotcdn.com/dims3/default/strip/false/crop/1600x900+0+300/resize/1400/quality/85/format/png/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fb5%2F78%2Fc8049bad411db095854bf132f2f9%2Fai-generated-4x3standard-1.png,United States,Crime,leaning-left
Syria to return property to Jews who left decades ago : State of the World from NPR : NPR,NPR,https://www.npr.org/2026/02/11/nx-s1-5711641/syrias-new-government-returns-property-to-syrian-jews-who-left-decades-ago,2026-02-11,"Syria’s Jewish community fled the country’s repressive Assad regime. Now, a new government is encouraging their return by giving back ownership of synagogues and other property. Jane Arraf is there as one Jewish group turns the key on a synagogue’s door in the northern city of Aleppo.",https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3377x1900+0+0/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fc2%2F66%2Ff678251043c8ad40a076120f7e6f%2F6c22827d-e43b-44fe-8d5f-a01ef5ec6b55.jpg,United States,Health,leaning-left
A 'bittersweet' milestone: a million meals per day in Gaza : Consider This from NPR,NPR,https://www.npr.org/2026/02/11/nx-s1-5711588/a-bittersweet-milestone-a-million-meals-per-day-in-gaza,2026-02-11,A 'bittersweet' milestone: a million meals per day in Gaza toggle caption World Central Kitchen The people of Gaza have faced the threat of hunger since the start of the war between Israel and Hamas....,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3377x1900+0+0/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Ffb%2F8e%2Fa5cb7f2b4c85ab98c330f0a0cc95%2F758500a2-1421-4a08-89ee-fa9f40cab518.jpg,United States,Politics,leaning-left
El Paso airspace closure due to use of U.S. military anti-drone technology,NPR,https://www.npr.org/2026/02/11/nx-s1-5711585/el-paso-airspace-drones-pentagon-faa,2026-02-11,El Paso airspace closure due to use of U.S. military anti-drone technology toggle caption Morgan Lee/AP WASHINGTON — The Federal Aviation Administration abruptly closed the airspace around El Paso late Tuesday night for ten days — only to reopen it hours later after the Pentagon authorized use of a...,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4032x2268+0+420/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Ffe%2F90%2F0f278ddc42e481c2e7d569b30315%2Fap26042727409185.jpg,United States,Technology,leaning-left
